server_id,window_start,window_end,max_net_in,max_disk_io,alert
server_12,21:00:20,21:00:50,10899.89,6745.3,Network flood + Disk thrash suspected
server_12,21:00:30,21:01:00,10899.89,6745.3,Network flood + Disk thrash suspected
server_12,21:00:40,21:01:10,10899.89,1422.21,Possible DDoS
server_12,21:00:50,21:01:20,1940.62,1339.9,
server_12,21:01:00,21:01:30,925.41,102.29,
server_12,21:01:10,21:01:40,1023.01,102.29,
server_12,21:01:20,21:01:50,4628.78,1862.92,Possible DDoS
server_12,21:01:30,21:02:00,4628.78,1862.92,Possible DDoS
server_12,21:01:40,21:02:10,4628.78,1862.92,Possible DDoS
server_12,21:01:50,21:02:20,890.24,4237.46,Disk thrash suspected
server_12,21:02:00,21:02:30,479.8,4237.46,Disk thrash suspected
server_12,21:02:10,21:02:40,613.33,4237.46,Disk thrash suspected
server_12,21:02:20,21:02:50,19940.65,194.62,Possible DDoS
server_12,21:02:30,21:03:00,19940.65,194.62,Possible DDoS
server_12,21:02:40,21:03:10,19940.65,195.18,Possible DDoS
server_12,21:02:50,21:03:20,14043.46,195.18,Possible DDoS
server_12,21:03:00,21:03:30,14043.46,195.18,Possible DDoS
server_12,21:03:10,21:03:40,4938.49,1444.01,Possible DDoS
server_12,21:03:20,21:03:50,4938.49,1444.01,Possible DDoS
server_12,21:03:30,21:04:00,4938.49,1444.01,Possible DDoS
server_12,21:03:40,21:04:10,3548.69,553.75,
server_12,21:03:50,21:04:20,3548.69,553.75,
server_12,21:04:00,21:04:30,3548.69,3925.89,Disk thrash suspected
server_12,21:04:10,21:04:40,14871.74,9560.09,Network flood + Disk thrash suspected
server_12,21:04:20,21:04:50,14871.74,9560.09,Network flood + Disk thrash suspected
server_12,21:04:30,21:05:00,14871.74,9560.09,Network flood + Disk thrash suspected
server_12,21:04:40,21:05:10,11145.08,130.65,Possible DDoS
server_12,21:04:50,21:05:20,11145.08,130.65,Possible DDoS
server_12,21:05:00,21:05:30,11145.08,55.66,Possible DDoS
server_12,21:05:10,21:05:40,11148.55,97.06,Possible DDoS
server_12,21:05:20,21:05:50,11148.55,1529.01,Possible DDoS
server_12,21:05:30,21:06:00,11148.55,1673.56,Possible DDoS
server_12,21:05:40,21:06:10,3361.17,7658.94,Disk thrash suspected
server_12,21:05:50,21:06:20,3361.17,7658.94,Disk thrash suspected
server_12,21:06:00,21:06:30,15560.08,7658.94,Network flood + Disk thrash suspected
server_12,21:06:10,21:06:40,15560.08,1794.19,Possible DDoS
server_12,21:06:20,21:06:50,15560.08,1794.19,Possible DDoS
server_12,21:06:30,21:07:00,6220.91,1794.19,Possible DDoS
server_12,21:06:40,21:07:10,17310.47,1484.21,Possible DDoS
server_12,21:06:50,21:07:20,17310.47,4896.81,Network flood + Disk thrash suspected
server_12,21:07:00,21:07:30,17310.47,4896.81,Network flood + Disk thrash suspected
server_12,21:07:10,21:07:40,13258.95,4896.81,Network flood + Disk thrash suspected
server_12,21:07:20,21:07:50,13258.95,156.24,Possible DDoS
server_12,21:07:30,21:08:00,884.88,156.24,
server_12,21:07:40,21:08:10,884.88,130.44,
server_12,21:07:50,21:08:20,924.36,130.44,
server_12,21:08:00,21:08:30,924.36,6713.67,Disk thrash suspected
server_12,21:08:10,21:08:40,5374.71,6713.67,Network flood + Disk thrash suspected
server_12,21:08:20,21:08:50,5374.71,6713.67,Network flood + Disk thrash suspected
server_12,21:08:30,21:09:00,5374.71,1900.19,Possible DDoS
server_12,21:08:40,21:09:10,19813.79,1900.19,Possible DDoS
server_12,21:08:50,21:09:20,19813.79,861.22,Possible DDoS
server_12,21:09:00,21:09:30,19813.79,179.14,Possible DDoS
server_12,21:09:10,21:09:40,6662.09,4849.16,Network flood + Disk thrash suspected
server_12,21:09:20,21:09:50,6662.09,4849.16,Network flood + Disk thrash suspected
server_12,21:09:30,21:10:00,970.79,4849.16,Disk thrash suspected
server_12,21:09:40,21:10:10,970.79,6187.02,Disk thrash suspected
server_12,21:09:50,21:10:20,970.79,6187.02,Disk thrash suspected
server_12,21:10:00,21:10:30,6848.69,6187.02,Network flood + Disk thrash suspected
server_12,21:10:10,21:10:40,6848.69,100.11,Possible DDoS
server_12,21:10:20,21:10:50,6848.69,7717.91,Network flood + Disk thrash suspected
server_12,21:10:30,21:11:00,5347.09,7717.91,Network flood + Disk thrash suspected
server_12,21:10:40,21:11:10,5347.09,7717.91,Network flood + Disk thrash suspected
server_12,21:10:50,21:11:20,5347.09,833.51,Possible DDoS
server_12,21:11:00,21:11:30,1331.39,833.51,
server_12,21:11:10,21:11:40,16222.14,833.51,Possible DDoS
server_12,21:11:20,21:11:50,16222.14,157.65,Possible DDoS
server_12,21:11:30,21:12:00,16222.14,824.01,Possible DDoS
server_12,21:11:40,21:12:10,13329.42,824.01,Possible DDoS
server_12,21:11:50,21:12:20,13329.42,1036.1,Possible DDoS
server_12,21:12:00,21:12:30,13329.42,1036.1,Possible DDoS
server_12,21:12:10,21:12:40,1767.5,1036.1,
server_12,21:12:20,21:12:50,7325.94,816.9,Possible DDoS
server_12,21:12:30,21:13:00,7325.94,816.9,Possible DDoS
server_12,21:12:40,21:13:10,7325.94,835.59,Possible DDoS
server_12,21:12:50,21:13:20,2886.69,1111.68,
server_12,21:13:00,21:13:30,3054.68,1111.68,
server_12,21:13:10,21:13:40,3054.68,9233.89,Disk thrash suspected
server_12,21:13:20,21:13:50,3054.68,9233.89,Disk thrash suspected
server_12,21:13:30,21:14:00,841.86,9233.89,Disk thrash suspected
server_12,21:13:40,21:14:10,841.86,103.6,
server_12,21:13:50,21:14:20,9308.2,103.6,Possible DDoS
server_12,21:14:00,21:14:30,9308.2,111.31,Possible DDoS
server_12,21:14:10,21:14:40,9308.2,111.31,Possible DDoS
server_12,21:14:20,21:14:50,2474.67,1568.67,
server_12,21:14:30,21:15:00,2474.67,1568.67,
server_12,21:14:40,21:15:10,2878.9,1568.67,
server_12,21:14:50,21:15:20,2878.9,3335.63,Disk thrash suspected
server_12,21:15:00,21:15:30,2878.9,3335.63,Disk thrash suspected
server_12,21:15:10,21:15:40,1024.02,7868.22,Disk thrash suspected
server_12,21:15:20,21:15:50,1024.02,7868.22,Disk thrash suspected
server_12,21:15:30,21:16:00,1024.02,7868.22,Disk thrash suspected
server_12,21:15:40,21:16:10,9679.04,7245.72,Network flood + Disk thrash suspected
server_12,21:15:50,21:16:20,9679.04,7245.72,Network flood + Disk thrash suspected
server_12,21:16:00,21:16:30,9679.04,7245.72,Network flood + Disk thrash suspected
server_12,21:16:10,21:16:40,5042.11,196.6,Possible DDoS
server_12,21:16:20,21:16:50,16634.01,196.6,Possible DDoS
server_12,21:16:30,21:17:00,16634.01,97.62,Possible DDoS
server_12,21:16:40,21:17:10,16634.01,184.26,Possible DDoS
server_12,21:16:50,21:17:20,12062.66,184.26,Possible DDoS
server_12,21:17:00,21:17:30,12062.66,184.26,Possible DDoS
server_12,21:17:10,21:17:40,6082.09,144.92,Possible DDoS
server_12,21:17:20,21:17:50,6082.09,146.34,Possible DDoS
server_12,21:17:30,21:18:00,6082.09,1502.99,Possible DDoS
server_12,21:17:40,21:18:10,4265.19,1502.99,Possible DDoS
server_12,21:17:50,21:18:20,4265.19,1502.99,Possible DDoS
server_12,21:18:00,21:18:30,4265.19,867.77,Possible DDoS
server_12,21:18:10,21:18:40,2806.14,1863.23,
server_12,21:18:20,21:18:50,2806.14,9634.44,Disk thrash suspected
server_12,21:18:30,21:19:00,2806.14,9634.44,Disk thrash suspected
server_12,21:18:40,21:19:10,1274.47,9634.44,Disk thrash suspected
server_12,21:18:50,21:19:20,1274.47,3471.96,Disk thrash suspected
server_12,21:19:00,21:19:30,13912.52,1115.36,Possible DDoS
server_12,21:19:10,21:19:40,13912.52,1115.36,Possible DDoS
server_12,21:19:20,21:19:50,13912.52,1115.36,Possible DDoS
server_12,21:19:30,21:20:00,1061.41,775.11,
server_12,21:19:40,21:20:10,11413.99,775.11,Possible DDoS
server_12,21:19:50,21:20:20,17644.01,183.0,Possible DDoS
server_12,21:20:00,21:20:30,17644.01,183.0,Possible DDoS
server_12,21:20:10,21:20:40,17644.01,154.75,Possible DDoS
server_12,21:20:20,21:20:50,849.29,8894.34,Disk thrash suspected
server_12,21:20:30,21:21:00,849.29,8894.34,Disk thrash suspected
server_12,21:20:40,21:21:10,856.18,8894.34,Disk thrash suspected
server_12,21:20:50,21:21:20,3895.58,6589.46,Disk thrash suspected
server_12,21:21:00,21:21:30,3895.58,8588.78,Disk thrash suspected
server_12,21:21:10,21:21:40,3895.58,8588.78,Disk thrash suspected
server_12,21:21:20,21:21:50,912.67,8588.78,Disk thrash suspected
server_12,21:21:30,21:22:00,11243.52,159.86,Possible DDoS
server_12,21:21:40,21:22:10,11243.52,171.77,Possible DDoS
server_12,21:21:50,21:22:20,11243.52,171.77,Possible DDoS
server_12,21:22:00,21:22:30,8904.44,1800.28,Possible DDoS
server_12,21:22:10,21:22:40,15176.32,1800.28,Possible DDoS
server_12,21:22:20,21:22:50,15176.32,1800.28,Possible DDoS
server_12,21:22:30,21:23:00,15176.32,1172.97,Possible DDoS
server_12,21:22:40,21:23:10,5497.98,1172.97,Possible DDoS
server_12,21:22:50,21:23:20,994.85,4571.08,Disk thrash suspected
server_12,21:23:00,21:23:30,4480.89,4571.08,Network flood + Disk thrash suspected
server_12,21:23:10,21:23:40,4480.89,4571.08,Network flood + Disk thrash suspected
server_12,21:23:20,21:23:50,18479.32,1878.73,Possible DDoS
server_12,21:23:30,21:24:00,18479.32,7972.87,Network flood + Disk thrash suspected
server_12,21:23:40,21:24:10,18479.32,7972.87,Network flood + Disk thrash suspected
server_12,21:23:50,21:24:20,978.64,9045.29,Disk thrash suspected
server_12,21:24:00,21:24:30,906.52,9045.29,Disk thrash suspected
server_12,21:24:10,21:24:40,906.52,9045.29,Disk thrash suspected
server_12,21:24:20,21:24:50,3306.9,6660.46,Disk thrash suspected
server_12,21:24:30,21:25:00,3306.9,8550.19,Disk thrash suspected
server_12,21:24:40,21:25:10,6029.55,8550.19,Network flood + Disk thrash suspected
server_12,21:24:50,21:25:20,15214.42,8550.19,Network flood + Disk thrash suspected
server_12,21:25:00,21:25:30,15214.42,6737.76,Network flood + Disk thrash suspected
server_12,21:25:10,21:25:40,15214.42,6737.76,Network flood + Disk thrash suspected
server_12,21:25:20,21:25:50,17202.12,6737.76,Network flood + Disk thrash suspected
server_12,21:25:30,21:26:00,17202.12,7361.6,Network flood + Disk thrash suspected
server_12,21:25:40,21:26:10,17202.12,7361.6,Network flood + Disk thrash suspected
server_12,21:25:50,21:26:20,1041.03,7361.6,Disk thrash suspected
server_12,21:26:00,21:26:30,1041.03,6464.57,Disk thrash suspected
server_12,21:26:10,21:26:40,2982.75,6464.57,Disk thrash suspected
server_12,21:26:20,21:26:50,2982.75,4229.65,Disk thrash suspected
server_12,21:26:30,21:27:00,2982.75,6472.4,Disk thrash suspected
server_12,21:26:40,21:27:10,1800.42,8850.46,Disk thrash suspected
server_12,21:26:50,21:27:20,6287.02,8850.46,Network flood + Disk thrash suspected
server_12,21:27:00,21:27:30,6287.02,8850.46,Network flood + Disk thrash suspected
server_12,21:27:10,21:27:40,6287.02,153.78,Possible DDoS
server_12,21:27:20,21:27:50,980.24,173.61,
server_12,21:27:30,21:28:00,980.24,173.61,
server_12,21:27:40,21:28:10,980.24,8432.54,Disk thrash suspected
server_12,21:27:50,21:28:20,735.17,8432.54,Disk thrash suspected
server_12,21:28:00,21:28:30,3720.72,8432.54,Disk thrash suspected
server_12,21:28:10,21:28:40,14993.77,6714.44,Network flood + Disk thrash suspected
server_12,21:28:20,21:28:50,14993.77,6714.44,Network flood + Disk thrash suspected
server_12,21:28:30,21:29:00,14993.77,9663.17,Network flood + Disk thrash suspected
server_12,21:28:40,21:29:10,4239.95,9663.17,Network flood + Disk thrash suspected
server_12,21:28:50,21:29:20,4239.95,9663.17,Network flood + Disk thrash suspected
server_12,21:29:00,21:29:30,4239.95,1492.0,Possible DDoS
server_12,21:29:10,21:29:40,895.8,111.15,
server_12,21:29:20,21:29:50,895.8,111.15,
server_12,21:29:30,21:30:00,589.61,98.35,
server_12,21:29:40,21:30:10,589.61,98.35,
server_12,21:29:50,21:30:20,11954.42,3441.37,Network flood + Disk thrash suspected
server_12,21:30:00,21:30:30,14328.37,3441.37,Network flood + Disk thrash suspected
server_12,21:30:10,21:30:40,14328.37,3441.37,Network flood + Disk thrash suspected
server_12,21:30:20,21:30:50,14328.37,9560.26,Network flood + Disk thrash suspected
server_12,21:30:30,21:31:00,5703.49,9560.26,Network flood + Disk thrash suspected
server_12,21:30:40,21:31:10,719.81,9560.26,Disk thrash suspected
server_12,21:30:50,21:31:20,719.81,6657.13,Disk thrash suspected
server_12,21:31:00,21:31:30,867.35,6657.13,Disk thrash suspected
server_12,21:31:10,21:31:40,4330.59,6212.22,Network flood + Disk thrash suspected
server_12,21:31:20,21:31:50,4330.59,1985.36,Network flood + Disk thrash suspected
server_12,21:31:30,21:32:00,18907.34,1985.36,Network flood + Disk thrash suspected
server_12,21:31:40,21:32:10,18907.34,1985.36,Network flood + Disk thrash suspected
server_12,21:31:50,21:32:20,18907.34,1585.34,Possible DDoS
server_12,21:32:00,21:32:30,8575.88,1585.34,Possible DDoS
server_12,21:32:10,21:32:40,8575.88,5690.12,Network flood + Disk thrash suspected
server_12,21:32:20,21:32:50,11891.87,5690.12,Network flood + Disk thrash suspected
server_12,21:32:30,21:33:00,11891.87,5690.12,Network flood + Disk thrash suspected
server_12,21:32:40,21:33:10,11891.87,4277.48,Network flood + Disk thrash suspected
server_12,21:32:50,21:33:20,12253.25,4277.48,Network flood + Disk thrash suspected
server_12,21:33:00,21:33:30,12253.25,4220.96,Network flood + Disk thrash suspected
server_12,21:33:10,21:33:40,12253.25,4220.96,Network flood + Disk thrash suspected
server_12,21:33:20,21:33:50,6420.23,4220.96,Network flood + Disk thrash suspected
server_12,21:33:30,21:34:00,3211.49,1439.96,
server_12,21:33:40,21:34:10,3211.49,8051.85,Disk thrash suspected
server_12,21:33:50,21:34:20,3211.49,8051.85,Disk thrash suspected
server_12,21:34:00,21:34:30,893.71,8051.85,Disk thrash suspected
server_12,21:34:10,21:34:40,893.71,92.3,
server_12,21:34:20,21:34:50,1423.41,1990.09,Disk thrash suspected
server_12,21:34:30,21:35:00,4197.74,3234.76,Network flood + Disk thrash suspected
server_12,21:34:40,21:35:10,4197.74,3234.76,Network flood + Disk thrash suspected
server_12,21:34:50,21:35:20,4197.74,3234.76,Network flood + Disk thrash suspected
server_12,21:35:00,21:35:30,19138.47,1463.94,Possible DDoS
server_12,21:35:10,21:35:40,19568.36,1463.94,Possible DDoS
server_12,21:35:20,21:35:50,19568.36,4192.02,Network flood + Disk thrash suspected
server_12,21:35:30,21:36:00,19568.36,4192.02,Network flood + Disk thrash suspected
server_12,21:35:40,21:36:10,3260.92,4192.02,Disk thrash suspected
server_12,21:35:50,21:36:20,13070.97,74.89,Possible DDoS
server_12,21:36:00,21:36:30,13070.97,87.82,Possible DDoS
server_12,21:36:10,21:36:40,13070.97,128.07,Possible DDoS
server_12,21:36:20,21:36:50,901.81,128.07,
server_12,21:36:30,21:37:00,12020.6,8952.31,Network flood + Disk thrash suspected
server_12,21:36:40,21:37:10,12020.6,8952.31,Network flood + Disk thrash suspected
server_12,21:36:50,21:37:20,12020.6,8952.31,Network flood + Disk thrash suspected
server_12,21:37:00,21:37:30,3186.2,3413.25,Disk thrash suspected
server_12,21:37:10,21:37:40,3186.2,1676.08,
server_12,21:37:20,21:37:50,8001.34,1676.08,Possible DDoS
server_12,21:37:30,21:38:00,8001.34,7552.34,Network flood + Disk thrash suspected
server_12,21:37:40,21:38:10,8001.34,7552.34,Network flood + Disk thrash suspected
server_12,21:37:50,21:38:20,1059.38,7552.34,Disk thrash suspected
server_12,21:38:00,21:38:30,997.25,6206.58,Disk thrash suspected
server_12,21:38:10,21:38:40,997.25,6744.92,Disk thrash suspected
server_12,21:38:20,21:38:50,997.25,6744.92,Disk thrash suspected
server_12,21:38:30,21:39:00,916.02,6744.92,Disk thrash suspected
server_12,21:38:40,21:39:10,9019.9,4521.82,Network flood + Disk thrash suspected
server_12,21:38:50,21:39:20,9019.9,9438.61,Network flood + Disk thrash suspected
server_12,21:39:00,21:39:30,9019.9,9438.61,Network flood + Disk thrash suspected
server_12,21:39:10,21:39:40,849.5,9438.61,Disk thrash suspected
server_12,21:39:20,21:39:50,1086.29,5194.25,Disk thrash suspected
server_12,21:39:30,21:40:00,1086.29,1408.04,
server_12,21:39:40,21:40:10,15309.45,1989.81,Network flood + Disk thrash suspected
server_12,21:39:50,21:40:20,15309.45,1989.81,Network flood + Disk thrash suspected
server_12,21:40:00,21:40:30,17255.48,1989.81,Network flood + Disk thrash suspected
server_12,21:40:10,21:40:40,17255.48,662.37,Possible DDoS
server_12,21:40:20,21:40:50,17255.48,88.48,Possible DDoS
server_12,21:40:30,21:41:00,10409.06,161.99,Possible DDoS
server_12,21:40:40,21:41:10,10409.06,161.99,Possible DDoS
server_12,21:40:50,21:41:20,10409.06,1809.7,Possible DDoS
server_12,21:41:00,21:41:30,2976.15,1809.7,
server_12,21:41:10,21:41:40,2976.15,1809.7,
server_12,21:41:20,21:41:50,13707.91,7476.36,Network flood + Disk thrash suspected
server_12,21:41:30,21:42:00,13707.91,7476.36,Network flood + Disk thrash suspected
server_12,21:41:40,21:42:10,17720.27,7476.36,Network flood + Disk thrash suspected
server_12,21:41:50,21:42:20,17720.27,1481.49,Possible DDoS
server_12,21:42:00,21:42:30,17720.27,5101.5,Network flood + Disk thrash suspected
server_12,21:42:10,21:42:40,831.36,5101.5,Disk thrash suspected
server_12,21:42:20,21:42:50,562.08,7904.13,Disk thrash suspected
server_12,21:42:30,21:43:00,914.75,7904.13,Disk thrash suspected
server_12,21:42:40,21:43:10,4216.14,7904.13,Network flood + Disk thrash suspected
server_12,21:42:50,21:43:20,4216.14,1412.47,Possible DDoS
server_12,21:43:00,21:43:30,4216.14,1412.47,Possible DDoS
server_12,21:43:10,21:43:40,980.43,122.19,
server_12,21:43:20,21:43:50,3681.57,710.57,
server_12,21:43:30,21:44:00,3681.57,1061.28,
server_12,21:43:40,21:44:10,3681.57,1885.8,
server_12,21:43:50,21:44:20,14796.38,1885.8,Possible DDoS
server_12,21:44:00,21:44:30,14796.38,1885.8,Possible DDoS
server_12,21:44:10,21:44:40,14796.38,156.27,Possible DDoS
server_12,21:44:20,21:44:50,723.3,187.13,
server_12,21:44:30,21:45:00,723.3,187.13,
server_12,21:44:40,21:45:10,608.6,187.13,
server_12,21:44:50,21:45:20,6544.03,153.61,Possible DDoS
server_12,21:45:00,21:45:30,6544.03,153.61,Possible DDoS
server_12,21:45:10,21:45:40,6544.03,153.61,Possible DDoS
server_12,21:45:20,21:45:50,6494.73,135.32,Possible DDoS
server_12,21:45:30,21:46:00,13959.91,94.79,Possible DDoS
server_12,21:45:40,21:46:10,13959.91,1202.45,Possible DDoS
server_12,21:45:50,21:46:20,13959.91,1202.45,Possible DDoS
server_12,21:46:00,21:46:30,9306.92,1202.45,Possible DDoS
server_12,21:46:10,21:46:40,8351.16,95.57,Possible DDoS
server_12,21:46:20,21:46:50,8351.16,112.54,Possible DDoS
server_12,21:46:30,21:47:00,8351.16,112.54,Possible DDoS
server_12,21:46:40,21:47:10,925.38,112.54,
server_12,21:46:50,21:47:20,925.38,161.73,
server_12,21:47:00,21:47:30,925.38,161.73,
server_12,21:47:10,21:47:40,818.09,6458.99,Disk thrash suspected
server_12,21:47:20,21:47:50,12686.27,6458.99,Network flood + Disk thrash suspected
server_12,21:47:30,21:48:00,12686.27,6458.99,Network flood + Disk thrash suspected
server_12,21:47:40,21:48:10,12686.27,1963.71,Network flood + Disk thrash suspected
server_12,21:47:50,21:48:20,5324.29,1963.71,Network flood + Disk thrash suspected
server_12,21:48:00,21:48:30,5324.29,158.27,Possible DDoS
server_12,21:48:10,21:48:40,6899.38,163.79,Possible DDoS
server_12,21:48:20,21:48:50,6899.38,163.79,Possible DDoS
server_12,21:48:30,21:49:00,6899.38,3119.91,Network flood + Disk thrash suspected
server_12,21:48:40,21:49:10,2748.75,9957.91,Disk thrash suspected
server_12,21:48:50,21:49:20,2748.75,9957.91,Disk thrash suspected
server_12,21:49:00,21:49:30,19887.95,9957.91,Network flood + Disk thrash suspected
server_12,21:49:10,21:49:40,19887.95,946.02,Possible DDoS
server_12,21:49:20,21:49:50,19887.95,946.02,Possible DDoS
server_12,21:49:30,21:50:00,14403.58,946.02,Possible DDoS
server_12,21:49:40,21:50:10,14403.58,138.35,Possible DDoS
server_12,21:49:50,21:50:20,2857.86,1207.39,
server_12,21:50:00,21:50:30,9753.09,1207.39,Possible DDoS
server_12,21:50:10,21:50:40,9753.09,1207.39,Possible DDoS
server_12,21:50:20,21:50:50,9753.09,8765.74,Network flood + Disk thrash suspected
